274621	1	3
274621	1	4
274621	1	5
274621	1	6
274621	1	7
274621	1	8
274621	1	9
274621	1	10
274621	1	11
274621	1	12
274621	1	13
274621	1	14
274621	1	15
274621	1	16
274621	1	17
274621	1	18
274621	1	19
274621	1	20
274621	1	21
274621	1	22
274621	1	23
274621	1	24
321559	1	1
321559	1	2
321559	1	3
321559	1	4
321559	1	5
321559	1	6
321559	1	7
321559	1	8
315758	1	1
315758	1	2
315758	1	3
315758	1	4
315758	1	5
315758	1	6
315758	1	7
315758	1	8
315758	1	9
315758	1	10
324487	1	1
324487	1	2
324487	1	3
324487	1	4
282497	1	1
282497	1	2
282497	1	3
282497	1	4
282497	1	5
282497	1	6
282497	1	7
282497	1	8
282497	1	9
282497	1	10
282497	1	11
282497	1	12
282497	1	13
282497	1	14
282497	1	15
282497	1	16
282497	1	17
282497	1	18
282497	1	19
282497	1	20
272681	1	1
272681	1	2
272681	1	3
272681	1	4
272681	1	5
272681	1	6
272681	1	7
272681	1	8
272681	1	9
272681	1	10
272681	1	11
272681	1	12
272681	1	13
272681	1	14
272681	1	15
272681	1	16
272681	1	17
272681	1	18
272681	1	19
272681	1	20
272681	1	21
272681	1	22
272681	1	23
272681	1	24
272681	1	25
272681	1	26
272681	1	27
272681	1	28
272681	1	29
272681	1	30
278605	1	1
278605	1	2
278605	1	3
278605	1	4
278605	1	5
278605	1	6
278605	1	7
278605	1	8
278605	1	9
278605	1	10
278605	1	11
278605	1	12
278605	1	13
278605	1	14
278605	1	15
278605	1	16
312493	1	1
312493	1	2
312493	1	3
312493	1	4
312493	1	5
312493	1	6
312493	1	7
312493	1	8
312493	1	9
312493	1	10
312493	1	11
312493	1	12
292696	1	1
292696	1	2
292696	1	3
292696	1	4
292696	1	5
292696	1	6
292696	1	7
292696	1	8
292696	1	9
292696	1	10
292696	1	11
292696	1	12
292696	1	13
292696	1	14
292696	1	15
292696	1	16
292696	1	17
292696	1	18
292696	1	19
292696	1	20
292696	1	21
292696	1	22
292696	1	23
292696	1	24
292696	1	25
292696	1	26
292696	1	27
292696	1	28
292696	1	29
292696	1	30
292696	1	31
292696	1	32
292696	1	33
292696	1	34
292696	1	35
292696	1	36
292696	1	37
292696	1	38
292696	1	39
292696	1	40
319617	1	1
319617	1	2
319617	1	3
319617	1	4
319617	1	5
319617	1	6
75701	1	1
75701	1	2
75701	1	3
75701	1	4
75701	1	5
75701	1	6
75701	1	7
75701	1	8
75701	1	9
75701	1	10
287009	1	1
287009	1	2
287009	1	3
287009	1	4
287009	1	5
287009	1	6
287009	1	7
287009	1	8
287009	1	9
287009	1	10
